,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
muni,0.24052684,0.15042332,-0.13753788,-0.16860388,-0.04823453,-0.12523726,0.075295866,0.27278596,-0.025137093,-0.1533672,0.08014464,0.017757582,0.060301352,-0.07993662,-0.081190385,-0.057111382,0.16706388,-0.23639357,-0.35478973,-0.33991542,0.0525669,0.09142947,0.20021257,-0.08886025,-0.101497546,-0.0454067,-0.16081868,-0.25692028,-0.078560926,-0.042005777,0.20401995,0.14368428,0.15667687,-0.059580278,-0.12087807,0.043442376,-0.21302159,-0.2801667,-0.23709339,-0.34320843,0.22884598,-0.051874574,0.03093324,-0.105633095,0.14335501,-0.19002375,-0.03651518,-0.06624248,0.014952839,0.16714664,0.056631833,-0.3113264,-0.15627366,0.1748894,-0.087360494,0.008019074,-0.00659434,0.08736646,0.005634682,0.0929443,0.119055495,-0.19013466,0.019215014,-0.015814321,-0.1623518,0.4192549,0.036890723,-0.00034196305,-0.3786034,0.18873337,-0.14571323,0.12468213,0.13613497,-0.08363989,-0.047905553,-0.05879811,0.082303934,0.07853505,-0.4354332,0.3346089,-0.055400956,-0.044915743,-0.18363686,0.27569562,-0.20903246,0.00093531073,0.2499294,0.35140732,0.14949061,0.012526451,0.1859791,0.116218776,-0.101242185,0.14411925,0.29454297,0.056741517,0.03865088,-0.06788069,0.016112076,0.07332321
reaching,0.07437128,0.15741548,0.1102654,-0.011321519,0.102683865,-0.2629792,-0.010584578,0.33911836,-0.08711622,-0.15356074,0.09616274,-0.095835865,-0.16726394,-0.08869779,0.056914486,-0.007882297,-0.0006703743,-0.20917423,-0.19583525,-0.22299965,0.15517472,0.10792241,0.10475167,-0.047032926,-0.12571071,-0.07251181,-0.10064377,-0.09787553,-0.16665284,0.009346326,0.09070945,-0.15470977,0.10046146,-0.0498607,-0.07113331,0.08812264,-0.094301894,-0.08224137,-0.098736994,-0.37698638,0.22500657,-0.17395738,0.02944624,-0.083867066,0.07639318,-0.16304427,-0.19903399,-0.04263946,0.0700451,0.16649859,0.057768013,-0.123455785,-0.010612037,0.012619995,-0.079176046,-0.049364258,0.14125709,-0.018422838,-0.12516274,0.10804535,-0.05145764,-0.004601308,-0.032700837,-0.16376941,-0.17082722,0.33754933,0.021489909,0.057153713,-0.14447771,0.047445912,-0.09290309,-0.027174657,0.06798136,-0.090672694,0.14642943,0.17593391,0.020595012,0.006189872,-0.36434922,0.14823343,-0.12701955,0.091686144,-0.036463536,0.17722596,-0.091047786,0.031580877,0.0017909833,0.3056328,0.1893229,0.0023074683,0.20023008,0.11017679,0.00087243004,0.079723775,0.3696409,0.08363598,0.0022279022,-0.112707876,-0.025339615,-0.07427458
readings,0.09146509,0.10933938,0.05552351,-0.072244965,0.12482278,-0.33677155,0.07387772,0.37586942,-0.10072809,-0.15078188,0.03099613,-0.1921129,-0.11428879,-0.016107988,0.15384912,-0.019840527,-0.012607606,-0.16396995,-0.0947613,-0.22877738,0.17926264,0.120571405,0.15362832,-0.07179957,-0.14239015,0.027202185,-0.10861493,-0.016179025,-0.15850472,0.022121716,0.1859621,-0.11466677,0.08593509,-0.037072264,-0.09581525,0.10436518,-0.04489981,-0.056676656,-0.07694053,-0.39213076,0.070219226,-0.12252712,-0.022910848,-0.06932879,0.10187165,-0.13319622,-0.13548523,-0.03960223,0.03676496,0.13497545,-0.030066935,-0.07263309,-0.0422987,-0.007831469,-0.046110827,0.005566715,0.13695432,-0.00016596848,-0.10037653,0.09617003,-0.089435354,0.044384357,-0.08874404,-0.12653343,-0.13910823,0.34107536,0.011827696,0.1559954,-0.13006592,0.103297465,-0.13675319,-0.013557629,0.14092007,-0.066708446,0.20961222,0.10508339,-0.011425371,0.0024912453,-0.30279517,0.043762054,-0.11717857,0.13233185,-0.09786618,0.17759435,-0.019070247,-0.020767452,0.0069748196,0.19911908,0.07774211,-0.08068416,0.23159908,-0.0077501005,0.062240403,0.12864892,0.31271532,0.13056178,0.124263026,-0.10571864,-0.012971081,-0.09100473
managers,0.09906755,0.13298844,-0.05883862,-0.104558356,0.01139546,-0.15040374,0.09782166,0.26254237,-0.053383064,-0.12354617,0.0009982515,-0.09517157,-0.0067635467,-0.080885954,0.04500964,-0.062189177,0.03310673,-0.19566639,-0.17872848,-0.2982238,0.20133905,0.121654436,0.18735862,-0.09490873,-0.102077805,-0.06064808,-0.15307167,-0.15584223,-0.08987097,-0.03747791,0.13834758,0.13726225,0.055923145,0.06116096,-0.09338383,0.09528587,-0.13672765,-0.19258253,-0.13865796,-0.30149406,0.22948915,-0.06977199,-0.093345076,-0.052184973,0.103159554,-0.12877485,-0.06517346,-0.053140618,0.023740219,0.15055594,0.08794832,-0.13613431,-0.058030188,0.05017969,-0.11221827,0.026661118,0.1037756,0.039285753,-0.14603613,-0.029682541,0.05978027,-0.0647626,-0.004082953,-0.121098325,-0.16626377,0.30713403,0.005068053,0.016151743,-0.3073775,0.1952734,-0.18959005,0.095867746,0.11978887,-0.08754028,0.030285949,0.04068524,0.022038555,0.0014103653,-0.3559925,0.25515753,-0.060361687,0.03452985,-0.18469971,0.22296517,-0.1203529,0.027143095,0.09300174,0.23450711,0.09485888,0.0039099692,0.16559646,0.06458103,-0.08900388,0.07997026,0.20105371,0.058641374,0.0709738,-0.03957105,0.0054239696,-0.042890962
issue,0.07045422,0.105116114,0.013678367,-0.049665928,0.10233336,-0.2673823,0.009756899,0.30497545,-0.03190996,-0.11868404,0.07007372,-0.15676357,-0.07707313,-0.055470295,0.042850353,-0.05134947,0.0175143,-0.14380029,-0.11133156,-0.2287746,0.13023269,0.10688828,0.1640537,-0.049530473,-0.10113984,-0.086628534,-0.107639655,-0.12833725,-0.14372936,-0.029206429,0.20160188,-0.002936483,0.08657451,-0.036396157,-0.06890952,0.16373119,-0.10390346,-0.12508428,-0.074931026,-0.35812,0.1904603,-0.16141339,-0.053215977,-0.023312256,0.106355414,-0.1597974,-0.15422244,-0.039274238,0.030966206,0.11838128,0.03668593,-0.111768834,0.024690531,0.029108468,-0.11119045,0.015060279,0.09652764,-0.02436768,-0.103998475,0.06797442,-0.05517517,-0.012604523,-0.063988805,-0.102539755,-0.14023873,0.35548,0.030176336,0.08742434,-0.19235735,0.11619587,-0.081368364,0.01418474,0.12203204,-0.030974487,0.14636314,0.12535003,-0.019526735,-0.015053191,-0.30367213,0.16847646,-0.106167346,0.025102537,-0.13060945,0.19800548,-0.10995023,0.035577204,0.05455466,0.21753797,0.15709744,0.038276583,0.21896416,0.05355413,-0.012466385,0.083897516,0.30172086,0.10652088,0.08390452,-0.089195065,0.0013322928,-0.04752096
concern,0.020031795,0.13713798,0.124695,-0.05156758,0.16173515,-0.18152064,-0.038028885,0.3031496,-0.084599726,-0.11352637,0.08463267,-0.100196324,-0.18709244,-0.07203795,0.0094435,-0.018498635,-0.017603418,-0.17515312,-0.19379824,-0.20176163,0.1944388,0.09125439,0.14809069,-0.041774865,-0.1078084,-0.16886158,-0.06521027,-0.08088737,-0.18692581,0.029533258,0.04198286,-0.12591833,0.08320959,-0.058042254,-0.03574812,0.09637986,-0.12220794,-0.0744379,-0.08859516,-0.35111043,0.28920475,-0.20589252,0.01964625,-0.045833584,0.037253447,-0.21354088,-0.23590404,-0.011069537,0.11771179,0.16314553,0.119713016,-0.08547435,0.019944448,-0.030517414,-0.13197497,-0.05926879,0.18163699,-0.028986853,-0.15896966,0.026882574,-0.05777013,0.0045622303,-0.019986466,-0.213506,-0.18354389,0.35280594,0.07036348,0.05161992,-0.182902,0.04789846,-0.086842485,-0.021073911,0.0825646,-0.07092119,0.1397742,0.18760778,0.052097976,-0.0045420215,-0.33212906,0.16723067,-0.11256415,0.10702366,-0.04211591,0.18079403,-0.124269456,0.048721433,-0.010931179,0.26213118,0.17574286,0.06426783,0.23240715,0.11467039,-0.021646637,0.012819634,0.33956954,0.07276526,0.020876888,-0.15438703,0.0038037703,-0.09534228
constructive,0.0217766,0.11959985,0.054144826,-0.1100886,0.08414058,-0.061086338,-0.011283779,0.20296542,-0.06952419,-0.14616473,0.05486119,-0.037827086,-0.13376862,-0.11926356,-0.025083933,-0.018381862,-0.0005712727,-0.2116284,-0.22410938,-0.23813406,0.22951472,0.087097935,0.14070392,-0.09427343,-0.090227,-0.17085789,-0.13243268,-0.16582115,-0.146909,0.0012672666,0.05317539,0.011676504,0.046609648,-0.039068133,-0.029108254,0.052812085,-0.1730675,-0.1502574,-0.17047364,-0.30756435,0.29996333,-0.14685988,0.013855133,-0.05435248,0.03591157,-0.23811989,-0.1722759,0.012346097,0.07680419,0.2008703,0.19341859,-0.16858837,-0.04151027,0.00068473094,-0.14645799,-0.080009274,0.12247587,0.0057825726,-0.14808387,-0.028479358,0.041140445,-0.026145829,0.004393033,-0.22474962,-0.20350358,0.3234176,0.053937346,-0.037628144,-0.29452568,0.04697296,-0.14737749,0.081045166,0.054502364,-0.09556858,0.04123197,0.08032414,0.051966995,-0.013746134,-0.37232044,0.3146516,-0.058408525,0.04118705,-0.0657494,0.2661148,-0.12884533,0.055270765,0.07463868,0.328257,0.15137237,0.0719198,0.21170646,0.17464492,-0.09293073,0.04874836,0.32733688,0.073534444,-0.05020521,-0.16379556,0.022129737,-0.03376233
vix,0.027694501,0.10008135,-0.07794782,-0.020746073,0.08734086,-0.29261246,0.018578079,0.38048422,-0.15277115,-0.052750733,0.00075973244,-0.1852009,-0.019271703,0.026042739,0.08701883,-0.1109634,0.030800277,-0.2183279,-0.087582484,-0.2025462,0.014521939,0.13789003,0.12870593,-0.12967393,-0.09899733,-0.031538986,-0.179818,-0.099919155,-0.10812597,-0.08134154,0.26824972,0.00533925,0.08812462,0.009087659,-0.09942576,0.17362589,-0.12175941,-0.16224618,-0.09351899,-0.40942466,0.04951561,-0.10492132,-0.095948204,0.01541434,0.16284636,-0.128066,-0.09088446,-0.069744915,0.007395743,0.09930381,-0.06433243,-0.19106033,-0.042140473,0.18140575,0.011343446,0.09522121,0.09794745,0.0012512999,-0.07254048,0.10825715,-0.08979354,0.050961837,-0.025555987,0.0058090687,-0.10327252,0.31607133,0.05106146,0.22652753,-0.17447229,0.19144249,-0.06497586,0.053164877,0.208781,-0.12458756,0.14657705,0.12023987,-0.018490477,-0.09066592,-0.25370774,-0.00068303186,-0.13871372,0.033949826,-0.22143297,0.1734613,-0.024765177,0.011398128,0.07172972,0.26128247,0.1460121,0.073526286,0.13526492,0.024055269,-0.012116207,0.14159495,0.21606177,0.22076039,0.22415769,0.021379134,0.14314167,-0.038160335
reading,0.027090006,0.09885024,0.023101749,0.021750538,0.15834963,-0.3241457,0.038391843,0.4497166,-0.2217989,-0.10594184,-0.043926332,-0.24672204,-0.1522433,0.014873039,0.20162767,-0.071035355,-0.05330911,-0.15860716,-0.023845498,-0.15919454,0.1608952,0.15970732,0.061867036,-0.10205787,-0.12446072,-0.0035728498,-0.15263176,0.0032213258,-0.19874802,0.013439625,0.23278967,-0.15872757,0.061520744,-0.0399637,-0.09169304,0.18800136,-0.08836513,-0.070977375,-0.06463111,-0.4592488,0.015739042,-0.13065714,-0.04381483,0.013399407,0.10971495,-0.09969977,-0.17679451,-0.059905924,0.043225236,0.104505755,-0.054158624,-0.070216775,-0.01497429,0.02172543,0.053017307,0.03505326,0.1435656,0.0049453205,-0.114066154,0.10905968,-0.15390408,0.1477177,-0.08982741,-0.14471415,-0.12837362,0.3154857,0.025383005,0.23342323,-0.092971385,0.10641348,-0.10322108,0.024555726,0.16330959,-0.10904405,0.29456306,0.14813934,-0.022225948,-0.09100232,-0.26763153,-0.102387644,-0.16390234,0.10935971,-0.12533449,0.16345511,0.03411541,-0.011710901,-0.0064961473,0.2268138,0.13218121,-0.03640314,0.18846337,0.0052743256,0.048264004,0.13064232,0.26982823,0.2232143,0.16958758,-0.08786795,0.10176115,-0.106430374
ratios,0.09031725,0.11727155,-0.031080935,-0.07502719,0.087074466,-0.20856065,-0.00041735393,0.2954817,-0.035772514,-0.09069463,0.07504123,-0.07107489,-0.060860507,-0.042355664,-0.022903,-0.051528208,0.0570242,-0.21792924,-0.210816,-0.22148903,0.058597893,0.09384738,0.15522373,-0.10036512,-0.07775927,-0.11235531,-0.12646288,-0.15726748,-0.10018472,-0.04602614,0.1713211,0.016186181,0.11068407,-0.051756736,-0.052776266,0.070360236,-0.15514877,-0.15067905,-0.15573803,-0.3229687,0.20477471,-0.11621345,-0.025126968,-0.027446054,0.11246816,-0.207445,-0.11155748,-0.027459895,0.057049904,0.17084834,0.06224454,-0.22196123,-0.06384427,0.13906226,-0.10753757,0.030047523,0.075581856,0.01614625,-0.06391637,0.10658916,0.010774386,-0.035055373,0.03058864,-0.029673016,-0.17119926,0.33608475,0.06390632,0.107351735,-0.22670761,0.10918185,-0.07581009,0.06404647,0.13155471,-0.07128416,0.06429714,0.08134075,0.021787683,-0.0076304483,-0.34878838,0.18812001,-0.12118917,0.021324972,-0.12647262,0.20353536,-0.11946468,0.03466098,0.09904366,0.3234737,0.18284754,0.0493114,0.17665,0.12907006,-0.085288115,0.1131144,0.29678226,0.15239263,0.0773131,-0.0863566,0.021178298,0.009277648
buying,0.00507243,0.13890171,0.048772547,-0.10591726,0.09717598,-0.03923052,0.029165592,0.24058288,-0.08144666,-0.13702257,0.01401424,-0.071694106,-0.10181554,-0.11291223,-0.0021848513,-0.046404086,-0.0050670896,-0.17510697,-0.18772489,-0.23623753,0.20741004,0.115025386,0.15836869,-0.06279781,-0.10678478,-0.1366561,-0.112070724,-0.16959637,-0.17160597,0.016971266,0.09199193,0.013385407,0.0110421805,-0.032485913,-0.033999845,0.085127845,-0.19009541,-0.14217715,-0.09084232,-0.34177694,0.28352362,-0.14895235,-0.008751527,-0.035664167,0.052721463,-0.1995364,-0.15894952,0.0021733704,0.07096197,0.16780709,0.13544278,-0.14853051,-0.025810802,-0.0377271,-0.12669784,-0.025352921,0.11774718,0.016142977,-0.16665249,-0.04727395,-0.00061720156,0.0065643825,0.027937276,-0.19645464,-0.16337821,0.33308685,0.0324677,0.02495635,-0.25682002,0.07616992,-0.10026459,0.08840967,0.08841227,-0.06750745,0.08122135,0.123244464,0.038964346,-0.040269207,-0.36485237,0.2283048,-0.06874338,0.0014075076,-0.10009396,0.24622986,-0.08497053,0.017186105,0.071924284,0.2816999,0.13962728,0.07048062,0.19997796,0.12717165,-0.07918506,0.033068985,0.24620642,0.07144007,0.049087048,-0.15325522,0.041393306,-0.03457131
perspective,0.084585264,0.14272605,0.00971572,-0.15909939,0.04169665,-0.043589547,0.055571124,0.17980541,-0.006353037,-0.16636625,0.05429524,-0.05124419,-0.072615966,-0.15511988,-0.012908193,-0.019173464,0.014173976,-0.17410749,-0.2148206,-0.30500132,0.24916674,0.099376954,0.19181214,-0.066248454,-0.12883957,-0.113926515,-0.11747179,-0.19328094,-0.12974502,0.007042412,0.088249885,0.09035134,0.016255368,-0.0064628692,-0.047794625,0.04377018,-0.18918338,-0.1738691,-0.12734252,-0.28988525,0.33069628,-0.119476154,-0.025320416,-0.08378754,0.056306917,-0.23014489,-0.14355995,0.018328195,0.06628879,0.19983514,0.18042019,-0.15016195,-0.044242036,-0.05090117,-0.19536862,-0.06809757,0.11112152,0.03387284,-0.1889212,-0.07787556,0.059713677,-0.07632419,0.027582897,-0.21398693,-0.17568299,0.33017418,-0.015842741,-0.073392265,-0.3337806,0.09374919,-0.20209734,0.10668201,0.056592625,-0.037288275,0.003934498,0.04684979,0.036539525,0.027145382,-0.4154851,0.36829323,-0.027668312,0.03380943,-0.11438921,0.27877933,-0.12156784,0.022522707,0.087738,0.25103253,0.102409445,0.031021787,0.21068348,0.1390414,-0.10005492,0.048841573,0.298296,0.0027219828,-0.009190438,-0.13971667,-0.05132695,-0.033304077
industrials,0.026693761,0.1301662,0.021737829,-0.04355632,0.094900906,-0.037852556,-0.019577997,0.26560563,-0.15813011,-0.09363964,-0.0273948,-0.0862059,-0.111853786,-0.074175194,-0.0130834915,-0.043715443,0.00607525,-0.16946739,-0.18560426,-0.20271587,0.17219323,0.11330445,0.08680308,-0.07798046,-0.09047412,-0.17637533,-0.13484257,-0.15124294,-0.17764923,0.028550416,0.09409712,-0.013255302,0.061727844,-0.039767835,-0.027045775,0.15099028,-0.18203148,-0.15641238,-0.13235328,-0.3751927,0.2513639,-0.12033188,0.036994196,0.025976086,0.07438549,-0.17554921,-0.18560112,-0.026468275,0.0993643,0.13443296,0.13393858,-0.1526401,-0.030390732,0.053130534,-0.07302526,-0.06535772,0.120716125,0.015410422,-0.122758396,0.016046895,0.031046504,0.0029923841,-0.012302887,-0.17587128,-0.15915795,0.3390207,0.018669536,0.008301467,-0.24965107,0.099132285,-0.13938074,0.086570464,0.05811801,-0.1216704,0.103595644,0.122606084,0.06308867,-0.059812307,-0.3223366,0.1487866,-0.08929432,-0.0019068389,-0.104559235,0.24372657,-0.10760472,0.06418715,0.091495894,0.33595768,0.20793033,0.09057739,0.15604205,0.16041736,-0.09957737,0.026546128,0.2599854,0.08416435,0.01940895,-0.13591708,0.06277859,-0.041119322
quarters,0.079858445,0.118374765,0.026814811,-0.08213513,0.13465087,-0.19713251,0.051684283,0.3175598,-0.084398344,-0.10857426,-0.0090334,-0.10923604,-0.11574884,-0.05058057,0.06434523,-0.025503691,-0.0016224075,-0.1385343,-0.15644702,-0.22693795,0.1725067,0.13311805,0.17250767,-0.07398227,-0.09678882,-0.068859756,-0.11658826,-0.081924684,-0.18411817,0.019240335,0.15939747,-0.0481473,0.08567378,-0.047253516,-0.049048427,0.13300292,-0.12982848,-0.100597866,-0.07770168,-0.35675994,0.20012298,-0.12389261,-0.019575732,0.009808737,0.073956214,-0.14968881,-0.17977402,-0.031728614,0.066708304,0.13522482,0.09387095,-0.11016358,-0.026276903,-0.0018757754,-0.10557815,0.013323771,0.11896646,0.02223351,-0.14053574,0.026411908,-0.03839207,0.01144836,-0.03378355,-0.14245328,-0.1468838,0.3480943,-0.0018807271,0.10066026,-0.23987255,0.111862734,-0.13465607,0.06971916,0.11091947,-0.03785742,0.15832855,0.0893939,0.00431872,-0.013799294,-0.32895833,0.13927804,-0.12949555,0.06871265,-0.14083719,0.20993288,-0.07979826,0.027755152,0.05173831,0.23594615,0.13722476,0.006348678,0.21653132,0.08774467,-0.02418382,0.06470928,0.26160377,0.075251214,0.10339599,-0.111101575,-0.009487946,-0.08774154
broader,0.08842641,0.13788521,0.017578356,-0.11611928,0.056743454,-0.12410458,0.036235668,0.26287943,-0.053904705,-0.14308867,0.06652068,-0.07615792,-0.067888215,-0.08372719,-0.017472968,-0.048074815,0.018866792,-0.18501885,-0.2286058,-0.2739292,0.19096321,0.100006916,0.16589083,-0.06542796,-0.12905629,-0.10033762,-0.12088879,-0.16024661,-0.14008759,0.0071664522,0.10737762,0.031288534,0.07040237,-0.020167446,-0.061895028,0.08731396,-0.14707035,-0.1629168,-0.14107731,-0.35735908,0.27116677,-0.13363962,-0.0041911057,-0.068222076,0.089817576,-0.18272525,-0.14156564,-0.012867873,0.06367063,0.15459315,0.117327884,-0.16815124,-0.017548397,-0.0036040696,-0.12849832,-0.055466004,0.101908945,0.01966443,-0.12801054,0.012573711,0.032892343,-0.04600988,-0.0034311162,-0.1647848,-0.16281603,0.35733035,0.040784463,0.012589622,-0.28218022,0.10056025,-0.16945149,0.048126858,0.08016568,-0.07182206,0.055988956,0.09709718,0.065478325,0.009113014,-0.36736357,0.25491962,-0.063779704,0.051156525,-0.1348965,0.24602245,-0.14000483,0.022935007,0.08296085,0.26824814,0.1370946,0.042171426,0.22683182,0.1342563,-0.059590742,0.056781378,0.32638553,0.06598023,0.012602841,-0.120778054,0.003663591,-0.016276637
depreciation,0.03604351,0.11872196,0.09304872,-0.02955905,0.13437496,-0.22051857,-0.04847814,0.31533337,-0.1183026,-0.14495292,0.06373327,-0.13063964,-0.18407801,-0.059399374,0.029648393,-0.019290578,0.0047454904,-0.21487363,-0.15853527,-0.19625746,0.18154621,0.09796323,0.12091467,-0.08178369,-0.09394354,-0.11658263,-0.11402086,-0.067886196,-0.17513226,0.0015672671,0.0871528,-0.12692691,0.07336237,-0.08908614,-0.039611705,0.1297308,-0.10765989,-0.08422208,-0.14548567,-0.329216,0.19061503,-0.1762565,0.0019734518,-0.013372267,0.06174185,-0.216467,-0.211186,-0.027311109,0.07065872,0.1657009,0.11795657,-0.11910757,-0.014759402,0.0348999,-0.07903088,-0.06693648,0.1365256,-0.044625163,-0.12663305,0.09913934,-0.061860975,0.02218769,-0.04500139,-0.18944307,-0.17487983,0.32627136,0.02463932,0.05986032,-0.17156884,0.023192503,-0.105910376,0.038079303,0.09148729,-0.10181418,0.14254089,0.13795298,0.01079409,-0.045021407,-0.32531998,0.15585504,-0.11786774,0.10121949,-0.025720626,0.18989336,-0.08089193,0.060790047,0.0028211572,0.32456845,0.20042427,0.0565453,0.2076701,0.13462913,-0.009422788,0.052582946,0.34836408,0.11964729,-0.01317391,-0.11473368,0.027241265,-0.07188512
colombia,-0.021756709,0.13772954,0.009929858,-0.106376536,0.14447883,-0.248452,0.08066016,0.29546833,-0.08064507,-0.09132988,-0.05872432,-0.25746024,-0.10085367,-0.0011754796,0.15257801,-0.093924046,-0.047802057,-0.14105453,-0.013074179,-0.2196329,0.23344703,0.15977453,0.20584412,-0.12383351,-0.13698228,-0.011971472,-0.14556286,-0.04331435,-0.15647231,0.026511854,0.22266184,0.04908544,-0.047616195,0.040719204,-0.08775353,0.14747499,-0.077196956,-0.08881175,-0.07191118,-0.38003865,0.06689308,-0.1202379,-0.10029351,0.027863769,0.11820556,-0.19371955,-0.14334056,-0.008894167,0.018411836,0.15579885,-0.00010596168,-0.023245769,-0.01171415,-0.009882575,-0.05240705,0.056147538,0.120987065,-0.0025186655,-0.19122604,0.015240236,-0.12180426,0.0960863,-0.072932266,-0.14466524,-0.10692735,0.27691016,-0.012530006,0.17852697,-0.20929573,0.11398163,-0.12979713,0.074736014,0.18899032,-0.092595294,0.21199939,0.0997471,-0.04259119,-0.04983714,-0.23886763,0.09946905,-0.041648187,0.0632325,-0.19199017,0.23446102,0.021110257,0.0056525725,0.0333388,0.16796872,0.07459611,0.04188584,0.24388261,-0.02029811,0.077402115,0.11072432,0.20094708,0.18574184,0.23903684,-0.08202185,0.084203474,-0.081190586
shiller,0.15205875,0.13523525,-0.06695683,-0.056191497,-0.0072199297,-0.1906496,0.19095376,0.3373283,-0.11498936,-0.16773929,-0.02145545,-0.17896691,0.011561447,-0.044379454,0.12589575,-0.050340924,0.02360933,-0.103016816,-0.13698587,-0.38004842,0.19679809,0.18892653,0.16567726,-0.049677685,-0.2005592,0.09396031,-0.15144613,-0.121887125,-0.1451419,-0.028064713,0.2371715,0.03924702,0.10980305,0.06888986,-0.16512214,0.15062232,-0.09363432,-0.19210371,-0.062541805,-0.4259964,0.11793864,-0.04782013,-0.035931725,-0.12443572,0.12412298,-0.019516902,-0.089445755,-0.119796276,0.034202985,0.10272944,-0.016323514,-0.11888553,-0.0056785275,-0.046866298,-0.020632153,-0.013017825,0.120769694,0.08406181,-0.12348724,0.003517818,-0.037935883,-0.036693573,-0.0660375,-0.12370503,-0.09771956,0.33576882,-0.080597594,0.073897906,-0.2721181,0.2507392,-0.20087329,0.04234625,0.12187218,-0.034711815,0.12343361,0.04981494,0.018498711,0.032747183,-0.31746215,0.10320105,-0.06249207,0.029569132,-0.23331052,0.26738557,-0.057927284,-0.08243023,0.1211929,0.09928732,0.050203495,-0.076784365,0.19500682,-0.013899749,-0.0016308938,0.1059317,0.200431,0.040184148,0.11825895,-0.038204618,0.014210637,-0.03186569
expensive,0.087801374,0.1270759,-0.032501705,-0.059966937,0.059541117,-0.19008861,0.088027045,0.3130279,-0.08033264,-0.13695112,-0.0010413795,-0.15667912,-0.05491104,-0.05099732,0.07354247,-0.06714647,0.018966569,-0.16949318,-0.11061595,-0.2869374,0.17870171,0.12758325,0.17738448,-0.06458483,-0.122221075,-0.03746617,-0.13279796,-0.13329719,-0.13802055,-0.034074206,0.20475383,0.036796186,0.063585706,0.025090216,-0.0916004,0.135703,-0.1499299,-0.14066362,-0.056927595,-0.39345723,0.18282242,-0.10529935,-0.03704008,-0.04061973,0.10367089,-0.11353152,-0.108082525,-0.035861257,0.055545073,0.14088276,0.031764846,-0.11951724,-0.014145177,-0.009464616,-0.071374714,0.02752614,0.11612322,0.03029572,-0.13285781,-0.00791518,-0.030240761,0.003301107,-0.007276575,-0.09229498,-0.13352562,0.33016387,-0.008263842,0.08990617,-0.22309141,0.18039358,-0.10645421,0.038263116,0.12323547,-0.048419755,0.1312501,0.108426996,0.009206531,-0.0076061115,-0.32258147,0.16043843,-0.076197214,-0.0005869214,-0.16887712,0.23860537,-0.032141868,-0.00072350167,0.09900677,0.2087091,0.12277691,0.005521469,0.17538816,0.036593024,-0.0368599,0.091371566,0.23590137,0.09006014,0.09857847,-0.079698995,0.024642643,-0.043751437
controls,-0.031415712,0.13457306,0.046204317,-0.10307385,0.1474564,-0.19731182,0.0355997,0.27066776,-0.056627408,-0.07733029,-0.041770224,-0.16590466,-0.13095324,-0.035278115,0.12340547,-0.09245743,-0.0805028,-0.14003913,-0.083248526,-0.23608534,0.2468303,0.12884875,0.17516947,-0.09616233,-0.13720182,-0.1014951,-0.12937336,-0.08297283,-0.18645808,-0.00505333,0.17132671,0.01908186,-0.026868712,0.04108391,-0.07247447,0.100761026,-0.14943191,-0.09667382,-0.051496442,-0.36032987,0.1825027,-0.1449581,-0.071468584,0.0001170991,0.067434385,-0.18644416,-0.16049297,0.012800113,0.0673479,0.17300893,0.041041292,-0.045369223,0.022483129,-0.06889102,-0.10603833,0.02581211,0.11525666,0.020164259,-0.19154535,-0.057657175,-0.081234604,0.103499055,-0.036251083,-0.20128447,-0.13081121,0.27922514,0.026850643,0.13686423,-0.20649554,0.09583076,-0.13779764,0.06366992,0.15966688,-0.045021087,0.17784972,0.12048134,-0.0036670459,-0.06597114,-0.27539477,0.111988254,-0.08346023,0.08121785,-0.14290646,0.2192595,-0.013091795,-0.0031621968,0.008402937,0.17174579,0.08984053,0.030358713,0.22166866,0.057826035,-0.0149401575,0.08263677,0.2437917,0.1340171,0.14755076,-0.11482052,0.042390484,-0.09820352
