,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
downgrade,-0.15066,0.05904463,0.04719345,0.024927968,0.13719735,-0.036491424,0.06282889,0.15249482,-0.08488189,-0.14046773,-0.09668285,-0.26870674,-0.17271107,0.124207266,-0.00887096,-0.10488106,-0.08433836,-0.055303447,-0.021101832,-0.104484506,0.12290155,-0.03102793,0.17990153,-0.09482148,0.050498076,-0.063469276,-0.09831094,-0.028231662,-0.11459251,-0.04371879,0.3579823,-0.115787596,0.11167129,-0.019957954,-0.010930664,0.108685315,0.058384545,-0.18502878,-0.12450608,-0.15679078,0.12662551,-0.23691286,0.04964714,-0.05166256,-0.008928602,-0.14764903,-0.17039683,0.00013737418,0.1762936,0.020364074,0.1758113,-0.27664998,-0.02871221,0.048712417,-0.17968096,0.2920721,0.04075965,-0.10491933,-0.20483977,0.101411015,-0.004276555,0.098014235,0.021010287,0.068480164,-0.03024517,0.11915179,-0.012486643,0.1849426,-0.0707458,0.17572078,-0.02911654,0.099000685,0.15810955,0.100204945,0.24959931,-0.00015650787,0.052042015,-0.12812136,-0.09992505,-0.029967519,-0.1392025,-0.13183014,-0.12704192,0.14357929,-0.03694188,0.041986223,-0.008807483,-0.18672864,0.07935448,-0.06127825,0.13797608,0.011515395,-0.0015722078,-0.07356202,0.12411759,0.15425798,0.074484795,-0.046925686,-0.00297483,0.01748894
externe,-0.09259041,0.12572186,0.13667057,-0.007834332,0.10772487,-0.05657565,0.024625687,0.1581352,-0.05380728,-0.0828735,-0.11130404,-0.23473553,-0.15813643,0.14209834,-0.038025025,-0.0784126,-0.10084072,-0.09356922,-0.03493071,-0.1719927,0.13375771,0.031797215,0.16896111,-0.094236836,0.031509954,0.0016151958,-0.09920896,-0.08188933,-0.13911667,-0.017139178,0.330303,-0.09905904,0.07103966,-0.003751856,0.010506969,0.11165242,0.005417095,-0.22520483,-0.16576914,-0.20596808,0.12347933,-0.17286606,0.008787719,-0.057909984,0.04008384,-0.0940588,-0.22287251,-0.004117802,0.17033029,0.04129829,0.13354534,-0.27794418,-0.057563033,0.0577591,-0.112694,0.22071469,0.035591602,-0.06308471,-0.24091402,0.08990485,-0.029372929,0.0524659,-0.06334108,0.0923065,-0.0425437,0.047708243,-0.072764985,0.13463947,-0.04530614,0.17572032,-0.07507494,0.054093994,0.13240685,0.0013649964,0.19496681,0.0062747095,0.10319866,-0.13268685,-0.08470797,0.0260728,-0.06968089,-0.12098158,-0.07660448,0.21469063,-0.02563964,0.0702126,-0.025702305,-0.09889015,0.108714506,0.023770535,0.1339804,0.028611753,-0.025867825,-0.10486987,0.16009356,0.16252704,0.021971013,-0.061268162,0.02178803,0.0572253
afrique,-0.07153878,0.10139271,0.12091393,-0.032966077,0.09139389,-0.06319623,0.045248702,0.16848834,-0.04300762,-0.10819441,-0.11014198,-0.22559144,-0.13449018,0.1258791,-0.05135387,-0.056538183,-0.09607168,-0.08102021,-0.033901658,-0.18201567,0.15414982,0.030852307,0.17704071,-0.09377171,0.034868095,-0.0053384434,-0.09427616,-0.08854821,-0.14167899,-0.0048896666,0.33387277,-0.10077603,0.08017249,-0.02024911,0.004018267,0.096103355,0.010327627,-0.23868936,-0.15502071,-0.2013774,0.10214445,-0.17301428,0.0075344294,-0.05943191,0.02508087,-0.08858179,-0.20029786,-0.014547723,0.15057582,0.055328846,0.12964733,-0.2650673,-0.045829806,0.06515031,-0.088828586,0.20784171,0.044613093,-0.0746075,-0.22359137,0.1085257,-0.02086553,0.039694723,-0.04849741,0.08572991,-0.059059605,0.02104136,-0.060257435,0.14381789,-0.032596096,0.1729336,-0.0849159,0.030041512,0.10754616,0.021424774,0.201503,0.0056520044,0.094854675,-0.10774209,-0.08139128,0.04397488,-0.07295711,-0.08245136,-0.08012154,0.19880477,-0.051854514,0.059859775,-0.011021752,-0.083987825,0.09709292,-0.01644897,0.13736463,0.028669218,-0.024477048,-0.09359069,0.17140019,0.15520751,0.01288697,-0.06908405,0.037851237,0.037973512
moyen,-0.09602764,0.11960734,0.11977339,-0.0028900132,0.10135048,-0.05952805,0.028467251,0.1568243,-0.05682145,-0.1067415,-0.10324598,-0.24171406,-0.14941071,0.12280891,-0.032079194,-0.07783935,-0.10337034,-0.09954407,-0.030907875,-0.16558643,0.1466169,0.01859966,0.15564343,-0.10018869,0.044601433,-0.025237527,-0.09600254,-0.081680365,-0.13797858,-0.023196584,0.3298919,-0.10527949,0.073350996,-0.013522066,0.008982167,0.10677898,0.00030520203,-0.21692824,-0.15821998,-0.20557745,0.12551443,-0.19655496,0.0066971877,-0.041799366,0.02973258,-0.09782726,-0.21400565,-0.021017905,0.16024895,0.050971232,0.13621444,-0.27459595,-0.05503015,0.06434438,-0.11006735,0.21679983,0.024226671,-0.08364264,-0.23518144,0.09075918,-0.026075345,0.05420824,-0.06061576,0.08631915,-0.04821336,0.037242904,-0.07483541,0.13822787,-0.039420575,0.16504312,-0.08843096,0.043287143,0.11905159,0.0080567235,0.20821959,0.014844357,0.08911072,-0.13426304,-0.095139965,0.023015615,-0.07230931,-0.11395637,-0.07852305,0.20442453,-0.032642454,0.08101201,-0.030397726,-0.08886456,0.0971279,0.004564347,0.13770832,0.023986245,-0.035327196,-0.083838195,0.1592337,0.1581861,0.010713662,-0.06726349,0.029276822,0.0323225
ech,-0.062096894,0.13749467,0.1889828,-0.0451433,0.102430075,-0.00943345,0.090736374,0.16971993,-0.12185484,0.049108446,-0.19801773,-0.43312466,-0.069097586,-0.014135758,-0.14088352,-0.09475807,-0.026372993,-0.19498952,0.003687955,-0.11269756,0.2281258,0.06608825,0.16346942,-0.14329349,0.06113657,-0.040001564,-0.10937394,-0.14549053,-0.2415914,-0.121685766,0.33461323,-0.03328409,0.117285095,-0.023987938,-0.088692956,0.116830304,-0.018320594,-0.2116459,-0.18445502,-0.24418886,0.059535384,-0.29506403,0.012237498,-0.07708243,-0.17111595,-0.1458755,-0.23532219,-0.066025525,0.01503266,-0.011334484,0.15350454,-0.34879225,0.042408887,0.09171307,-0.04326052,0.13458002,0.103155285,-0.038344316,-0.33342844,0.17585428,0.07480775,-0.09887966,0.052267548,0.011109535,-0.021168364,0.10128487,-0.09301562,0.23373435,-0.08988346,0.054803595,-0.18992616,0.04687474,0.19538946,-0.10504978,0.28359273,-0.0036133826,0.04842259,-0.1563768,-0.061038245,-0.043942355,-0.14619723,-0.085689776,-0.17500219,0.22283259,-0.1142762,-0.04552826,0.14425291,-0.004963393,0.20119648,-0.05134869,0.05626551,0.17697029,-0.039480448,-0.045350567,0.24793684,0.26626012,-0.030696899,-0.007270468,0.012143347,-0.111781426
termes,-0.09905429,0.15357873,0.15990496,-0.045073397,0.09284092,-0.03897876,0.033409,0.16795836,-0.08330638,-0.052777994,-0.12053842,-0.23244932,-0.11068304,0.10759039,-0.07771751,-0.06991797,-0.08016897,-0.10783966,-0.004514021,-0.20677294,0.15326358,0.036246117,0.18462242,-0.091186136,0.02746957,-0.0135571165,-0.11072665,-0.110757224,-0.17501986,-0.03490922,0.32729667,-0.08345232,0.073903404,-0.013612188,0.01033956,0.087115586,-0.0109912455,-0.2325004,-0.19255173,-0.21022284,0.09452684,-0.17275548,-0.0011455345,-0.05167915,0.018453911,-0.0825566,-0.2095174,-0.03813559,0.12926818,0.05680457,0.10936823,-0.2657453,-0.070893206,0.090168916,-0.06434744,0.19011188,0.034876794,-0.052155085,-0.2618985,0.10679852,-0.015352963,0.028923813,-0.06397915,0.104698256,-0.043748893,-0.002066394,-0.08495476,0.13950114,-0.021964269,0.15776174,-0.12609108,0.033525486,0.097564094,-0.025523677,0.19860113,-0.007714286,0.09531068,-0.10489348,-0.088426284,0.0458706,-0.061787628,-0.10782545,-0.08158788,0.24292219,-0.07147333,0.07869515,-0.019256411,-0.03493234,0.10284823,-0.00388343,0.13617131,0.03782107,-0.033299204,-0.095781215,0.1885459,0.16414769,-0.007899497,-0.060989928,0.046910834,0.036343366
soutien,-0.093417056,0.13592309,0.13717952,-0.038635872,0.09274064,-0.046413742,0.02523831,0.15400444,-0.06701194,-0.068916164,-0.103230365,-0.22727062,-0.119268894,0.12365429,-0.050920542,-0.07651865,-0.09601317,-0.080913976,-0.013238676,-0.19894269,0.15539262,0.033195812,0.1861902,-0.09774537,0.03451192,-0.006438636,-0.10695759,-0.08534587,-0.15114883,-0.02472571,0.31547803,-0.09176704,0.07887243,-0.006730193,0.0074912896,0.09203766,-0.00746241,-0.22901219,-0.17435347,-0.2006659,0.10415632,-0.16703239,0.0059446334,-0.05100344,0.028058013,-0.08235871,-0.2136841,-0.023908013,0.13948578,0.044732843,0.11512252,-0.2509137,-0.0637491,0.08874513,-0.07760477,0.18336494,0.028120285,-0.05210069,-0.2503149,0.10672171,-0.010681021,0.04333754,-0.05676983,0.107829444,-0.036488894,0.013072985,-0.06194161,0.13897114,-0.040411152,0.15671001,-0.11685798,0.0391164,0.09819504,-0.012774651,0.1800258,0.011655945,0.09573821,-0.09682164,-0.09215181,0.046259634,-0.04954997,-0.09688849,-0.07948352,0.22015816,-0.047615502,0.07744529,-0.028293733,-0.051690392,0.11037131,0.0016509502,0.13727024,0.02711978,-0.02695699,-0.10676571,0.17303587,0.15116102,-0.013312674,-0.07535363,0.045264006,0.053861942
an,-0.11071408,0.12932236,0.12547944,-0.0029075153,0.1110003,-0.055467382,0.030967822,0.15086752,-0.09382128,-0.114275366,-0.07233295,-0.2321736,-0.13410452,0.12549125,-0.02810709,-0.09550257,-0.10792834,-0.113651454,0.004335106,-0.1778491,0.15467148,0.009198663,0.1739524,-0.082862616,0.041998833,-0.04654418,-0.09222111,-0.062495828,-0.11949055,-0.04619512,0.3055851,-0.10751124,0.10475114,-0.023525277,-0.0013082074,0.12857246,0.025969466,-0.20087992,-0.17541867,-0.18025495,0.13005918,-0.19198225,0.014725509,-0.027070953,0.011928398,-0.13583048,-0.21216018,-0.020919392,0.13392925,0.041660313,0.10540741,-0.2418293,-0.045039013,0.065204814,-0.12115163,0.19851997,0.03402577,-0.06274052,-0.22983491,0.09040491,-0.026846,0.059792694,-0.048634857,0.100798436,-0.04091765,0.07730436,-0.056429107,0.16163702,-0.039620437,0.18786916,-0.0791211,0.06396178,0.10339104,0.033365514,0.24465176,0.011934669,0.09008635,-0.13707459,-0.120472826,0.021801358,-0.06293189,-0.12239517,-0.10229827,0.19314206,-0.029103557,0.07543584,-0.04786371,-0.11252329,0.115997076,-0.013153231,0.1294698,-0.0002819929,-0.04578455,-0.07318329,0.16847673,0.14798963,0.0018993996,-0.07592002,-0.009764937,0.07372379
pouvoir,-0.072510965,0.138266,0.1433946,-0.032338105,0.074676014,-0.04529158,0.031337626,0.16721968,-0.05259168,-0.051509432,-0.12621203,-0.23584478,-0.12186621,0.09556219,-0.05601586,-0.07350854,-0.09036547,-0.11131272,-0.01520686,-0.19266935,0.1601757,0.033628725,0.17617908,-0.09744955,0.01980272,0.013425774,-0.11322515,-0.10939931,-0.14637569,-0.02903653,0.32183322,-0.08523926,0.059755046,0.004337623,0.012477601,0.08451527,-0.019744996,-0.23061846,-0.18111284,-0.22203465,0.09967085,-0.1741176,0.0015681,-0.047336154,0.02377246,-0.07163918,-0.21466349,-0.042106517,0.13883573,0.058882736,0.13047542,-0.2564398,-0.05119806,0.09400929,-0.074077554,0.17596605,0.054317575,-0.051114306,-0.25133187,0.10624348,-0.009683039,0.013006713,-0.052248467,0.081128396,-0.054543696,0.009508507,-0.08885182,0.15051565,-0.03289408,0.14226247,-0.10556459,0.021853723,0.10582248,-0.00882383,0.19279268,0.00959692,0.092830196,-0.09274894,-0.077098,0.050748553,-0.049959436,-0.08713961,-0.068350285,0.22912651,-0.04912564,0.05674421,0.0037229448,-0.033063266,0.1004369,-0.0047728,0.13261095,0.037847113,-0.041508388,-0.10409482,0.19457024,0.15577926,-0.013730604,-0.062161244,0.04366816,0.024527252
face,-0.09185465,0.13826501,0.14943844,-0.03772904,0.10620214,-0.052014828,0.050255097,0.19820344,-0.09010943,-0.10266152,-0.09454359,-0.21371134,-0.11212528,0.11397675,-0.05829473,-0.074727215,-0.07176169,-0.064003065,-0.008851991,-0.2286514,0.15365535,-0.002040056,0.21736799,-0.08253273,0.020855138,-0.012303557,-0.11382195,-0.09174821,-0.13485965,-0.0049457573,0.35134158,-0.11001435,0.096761785,-0.02282931,0.0036600258,0.082516566,-0.0021388934,-0.25079575,-0.17872463,-0.21694937,0.10457449,-0.1890898,0.0018715089,-0.041656103,0.042582847,-0.07283272,-0.20086686,-0.043158755,0.15989837,0.06687174,0.112540886,-0.25848266,-0.05894883,0.08478067,-0.06654306,0.19935794,0.024497679,-0.06897393,-0.25044048,0.100960135,-0.018029843,0.030960761,-0.0699513,0.11980228,-0.07266551,0.0014925294,-0.040219173,0.1404328,-0.048073944,0.1909854,-0.09584881,0.03178983,0.07848388,0.029885443,0.18776444,0.007954987,0.10273081,-0.07365121,-0.117995076,0.07310725,-0.061935022,-0.09575362,-0.073873855,0.23785068,-0.06619199,0.08927229,-0.016356606,-0.051129807,0.08158204,-0.01517149,0.14374366,0.012579568,-0.037794612,-0.11185217,0.1871537,0.14590083,-0.00073989667,-0.07762151,0.05104727,0.071172856
happened,-0.07981035,0.09022188,0.13509418,-0.048620228,0.13515371,-0.077904664,0.11813727,0.21590188,-0.08634725,-0.19647773,-0.08390945,-0.23815659,-0.12879984,0.10069184,-0.04655998,-0.060301807,-0.058272548,-0.032540165,0.025994351,-0.24842569,0.18360984,-0.061542127,0.28110665,-0.068220146,0.017822344,-0.013396071,-0.13779604,-0.041878793,-0.11790394,0.0020811812,0.35487288,-0.1197205,0.1769765,-0.07146223,0.0049683563,0.049562935,0.023603164,-0.24789692,-0.18399535,-0.16577601,0.087374516,-0.17391254,0.046019465,-0.04340921,0.028219828,-0.120686986,-0.15021072,-0.0754659,0.20508249,0.07673136,0.13421997,-0.2470305,-0.026010789,0.06834357,-0.099667035,0.19167276,0.042229608,-0.09201382,-0.20099308,0.106949754,-0.011042745,0.058283392,-0.01751137,0.122372046,-0.09440561,0.0077046566,0.03959957,0.19545943,-0.07118305,0.25584725,-0.07773014,0.05884209,0.056555264,0.095907375,0.23864079,-0.00095741166,0.064979546,-0.053247917,-0.15021604,0.08965146,-0.11396898,-0.070506476,-0.08328717,0.2049441,-0.11561219,0.104891635,-0.03184239,-0.09124577,0.042342428,-0.09557974,0.16471021,-0.009587339,-0.048143398,-0.10224795,0.21278384,0.121873625,0.008042498,-0.06559478,0.075395375,0.059944052
tobacco,-0.019441055,0.19164139,0.1800571,0.02744315,0.1136248,-0.020344695,0.17485468,0.19187509,-0.14990294,-0.0048461277,-0.1999771,-0.37608892,-0.00249655,-0.010538466,-0.13006796,-0.07017747,0.0521771,-0.19438305,0.06438505,-0.25414187,0.28894117,0.039066404,0.21128327,-0.12624983,0.01351033,-0.038168576,-0.14938281,-0.07283512,-0.23480287,-0.046961516,0.36666477,-0.0744222,0.13398722,-0.07511643,-0.048579372,0.072997704,0.04176226,-0.2097903,-0.25250068,-0.2606672,-0.06030109,-0.24288948,0.015425768,-0.047041707,-0.17164075,-0.105495684,-0.22969285,-0.1531888,0.11795746,0.062277947,0.1077014,-0.24678323,-0.010608508,0.12075083,-0.07187604,0.067327805,0.081012644,-0.046107154,-0.34562644,0.1676255,0.07817761,-0.052790027,-0.015467318,0.12869461,-0.100985855,0.05988273,-0.11717165,0.25848216,-0.07501122,0.09752312,-0.20263542,0.029078392,0.10781906,-0.031024694,0.3100209,-0.06322128,0.009289251,-0.002280776,-0.07654318,0.03758829,-0.09459551,-0.044347953,-0.117702544,0.25253737,-0.15274918,0.075567834,0.15633072,0.043222748,0.21755934,-0.11835207,0.091309324,0.07982299,-0.09692283,-0.08788816,0.3236786,0.20599662,-0.14631045,-0.07632927,0.12329549,-0.025791125
gouvernement,-0.10412697,0.12882158,0.12282285,-0.024675218,0.098885804,-0.05855429,0.033517603,0.16156545,-0.07211059,-0.08601531,-0.11743099,-0.2533878,-0.15916722,0.12135808,-0.045295846,-0.08143598,-0.08507683,-0.09439389,-0.027610714,-0.18724553,0.15316898,0.019107452,0.17413415,-0.0942893,0.041235734,-0.0077351197,-0.116953254,-0.09134766,-0.15469964,-0.025595302,0.33469975,-0.10745203,0.07461866,-0.008815158,0.007862047,0.104551904,0.0011512479,-0.22297579,-0.17075059,-0.2115607,0.120792,-0.18806219,0.004738371,-0.061529595,0.020174336,-0.10648248,-0.21468297,-0.009039181,0.1575062,0.05679878,0.14609878,-0.27170816,-0.04542613,0.06277081,-0.100128874,0.21482511,0.035314586,-0.07999325,-0.24891259,0.099303,-0.009816978,0.037252795,-0.06071582,0.1043047,-0.047177643,0.046858948,-0.075488076,0.15692861,-0.050370242,0.17972805,-0.087293096,0.05854366,0.12460693,0.02175229,0.2126879,-0.0039322833,0.09647503,-0.1168893,-0.104730755,0.032950275,-0.07295352,-0.11362379,-0.097800136,0.21551338,-0.04099975,0.06683384,-0.019233042,-0.08434292,0.10040677,0.004488046,0.15013278,0.028866699,-0.036562193,-0.097838566,0.16657628,0.15742569,0.021707688,-0.051549304,0.028806852,0.030631358
eurbn,-0.13817388,0.130733,0.13124031,-0.028680954,0.073353596,-0.028871698,0.09061555,0.14250106,-0.13149172,-0.049760703,-0.14146388,-0.30976892,-0.07882171,0.04552007,-0.0675948,-0.12485571,-0.08615356,-0.15742978,0.016151378,-0.16655385,0.18195058,0.031071983,0.19412291,-0.09345002,0.011331089,-0.06601541,-0.08789802,-0.085356236,-0.17327766,-0.072167195,0.3328246,-0.06067917,0.13858679,4.0383093e-06,-0.070593506,0.08635465,0.024159197,-0.19068724,-0.18702902,-0.18138556,0.08603047,-0.24205537,0.039218824,-0.04429021,-0.085567616,-0.14812382,-0.17406115,-0.041158695,0.052635167,0.008830359,0.09974831,-0.24664496,-0.005378826,0.09115928,-0.09205484,0.15338135,0.09243293,-0.041391395,-0.28047943,0.13772039,0.05483418,-0.0080592865,0.015316214,0.03401116,-0.030985221,0.07409339,-0.052253496,0.17593184,-0.066662475,0.10537715,-0.12797202,0.07712988,0.1408807,-0.0069411825,0.27368996,0.013006459,0.054853145,-0.10462675,-0.08504533,-0.009794384,-0.10649029,-0.11791424,-0.14635319,0.1887826,-0.06847041,0.011888779,0.050703976,-0.051500604,0.12922549,-0.04864403,0.09420227,0.06071266,-0.04222827,-0.048936576,0.22311278,0.1705169,0.016280044,-0.068701655,0.020435132,-0.02776491
maturities,-0.16913375,0.07616982,0.04070805,0.058417764,0.16462944,-0.037480485,0.09068361,0.14178787,-0.13698286,-0.18426718,-0.052996553,-0.25374824,-0.15711702,0.1095002,0.023288075,-0.1234069,-0.060777407,-0.051436063,0.0011511547,-0.16464637,0.14237039,-0.067428,0.2060587,-0.060742132,0.01566345,-0.12738186,-0.08624497,-0.02337699,-0.09851335,-0.041795306,0.3725865,-0.14289844,0.1540669,-0.05339259,-0.012008177,0.10147793,0.08486432,-0.1888279,-0.14310218,-0.1454457,0.097554274,-0.25353944,0.048335653,-0.026653185,0.0021180953,-0.15216306,-0.15708509,-0.031205745,0.20044033,0.04237805,0.14080654,-0.2157056,-0.022596434,0.040346187,-0.17712305,0.2675412,0.02101775,-0.120169304,-0.24151786,0.10502569,0.0039523565,0.112399966,0.015164593,0.11942428,-0.044224285,0.09366233,0.014466856,0.18550351,-0.077229746,0.23840207,-0.0338695,0.103238024,0.09562396,0.13742441,0.29359156,0.008892754,0.049990576,-0.10909453,-0.11764106,-0.008405918,-0.10045539,-0.150333,-0.1312558,0.15635598,-0.038434263,0.09919637,-0.0437028,-0.2013736,0.09307199,-0.0880403,0.19378012,-0.058283396,-0.0065865447,-0.04430709,0.1446754,0.098663695,0.067501694,-0.109290905,-0.008438875,0.043725118
received,-0.11188666,0.13625439,0.10786165,-0.017807247,0.102287754,-0.050073996,-0.002597255,0.15515828,-0.06708999,-0.09769412,-0.121915966,-0.20336768,-0.16399376,0.16829702,-0.042077813,-0.0756227,-0.10618514,-0.057847545,-0.04537129,-0.2106021,0.11551907,0.022158459,0.19259465,-0.11105308,0.025068078,0.0044290405,-0.13361767,-0.06896533,-0.1221773,-0.0045863213,0.38543153,-0.097738564,0.049832318,0.013376568,0.042809855,0.083419986,0.0066014947,-0.23749411,-0.15518934,-0.2144371,0.13304049,-0.188049,0.008733332,-0.066274196,0.06620317,-0.08260001,-0.21244375,0.015517596,0.22221309,0.05545385,0.18038397,-0.31567103,-0.08498276,0.07317424,-0.11732284,0.27834544,0.020858247,-0.07350392,-0.2461712,0.09581575,-0.028589988,0.07902675,-0.085697256,0.09482483,-0.028287197,0.039499994,-0.045584355,0.15068188,-0.053744417,0.19655862,-0.06078334,0.034990508,0.12973213,0.05662696,0.1813369,0.016191985,0.079841614,-0.12382124,-0.098232724,0.02878469,-0.075737245,-0.10910512,-0.07566909,0.22363266,-0.015364811,0.087273516,-0.045520507,-0.101785995,0.08379597,0.0337706,0.15676714,0.02415411,-0.01367871,-0.12318585,0.13593894,0.14195599,0.031189121,-0.058868576,0.03708054,0.041276116
officer,-0.061335903,0.0908754,0.11927459,-0.0065476606,0.10048389,-0.10620416,-0.055921443,0.13669406,0.0033731884,-0.07263501,-0.17443271,-0.21785413,-0.23872828,0.195857,-0.03143078,-0.046040796,-0.14623222,-0.061936554,-0.118658364,-0.103656985,0.099735305,0.054050017,0.12657455,-0.16281442,0.037275314,0.056530017,-0.13916795,-0.07970423,-0.10396368,-0.012487212,0.36602348,-0.104940265,-0.0029730527,0.043579303,0.038536627,0.08228663,-0.024021886,-0.20716028,-0.08756093,-0.2343681,0.17027909,-0.15892933,0.0018692927,-0.08895485,0.07954752,-0.06894666,-0.21761158,0.06345061,0.21319848,0.06251322,0.23578776,-0.39693063,-0.059325542,0.049726285,-0.1540853,0.30949098,0.024100589,-0.096572384,-0.17986472,0.057889793,-0.059997022,0.06102583,-0.085105054,0.04049032,-0.006710192,0.078353725,-0.07397454,0.1345607,-0.063884385,0.15381375,-0.04651979,0.02475183,0.21095951,0.017609764,0.1488821,0.033130884,0.10443972,-0.14698778,-0.06810741,-0.010958524,-0.11003887,-0.08882771,-0.080351874,0.17444792,0.028905844,0.018833036,0.014241748,-0.110976495,0.065056615,0.059855297,0.10090422,0.06093777,0.015764553,-0.1250453,0.10091702,0.19810341,0.084653266,0.008888145,0.001230206,-0.016285954
structures,-0.10927527,0.112758204,0.070468485,0.024353482,0.15183873,-0.04900769,0.061239693,0.21336132,-0.09736075,-0.20169397,-0.069768704,-0.19153893,-0.1652725,0.17512047,-0.008855232,-0.06926803,-0.07740322,-0.0006670435,-0.0144255385,-0.23844068,0.12902345,-0.061128564,0.24265511,-0.05801526,0.029629543,-0.03155761,-0.13251685,-0.013887749,-0.105862536,0.009984115,0.37610677,-0.14711785,0.11099912,-0.044509064,0.025305023,0.07531779,0.046482425,-0.2398909,-0.16723782,-0.16594861,0.14295931,-0.18550944,0.0132597685,-0.019224115,0.0727253,-0.09764339,-0.1977348,-0.033196975,0.2517479,0.06592731,0.16014823,-0.2693516,-0.089111,0.043914128,-0.15182607,0.2716197,0.010788658,-0.11061492,-0.22694089,0.088915385,-0.044348516,0.11828495,-0.062280387,0.14707124,-0.068893276,0.03582526,0.020513799,0.16328473,-0.062196724,0.25352207,-0.044785086,0.082959205,0.083118014,0.11422452,0.21453522,0.0046679345,0.08163982,-0.07359027,-0.13830602,0.051861875,-0.10358693,-0.12883985,-0.06339945,0.20405109,-0.061951894,0.13706994,-0.07665045,-0.16588734,0.07384567,-0.045013268,0.20222627,-0.03092692,-0.03416529,-0.11717427,0.15998043,0.1102456,0.042055327,-0.096696064,0.064481415,0.09669892
committed,-0.09763605,0.08865798,0.11247158,-0.007919499,0.14588769,-0.068862356,0.06939934,0.18195379,-0.07429584,-0.2238505,-0.05872855,-0.23987553,-0.1814889,0.16474572,-0.023035562,-0.08351415,-0.07335912,-0.07588402,-0.0069216774,-0.19762856,0.15879917,-0.017875044,0.18278861,-0.09549473,0.06941149,-0.0429236,-0.10934287,0.0004374524,-0.09189304,-0.019860184,0.3222333,-0.1402563,0.105041,-0.059587695,0.02830081,0.122100964,0.08154119,-0.21770781,-0.16357198,-0.15946162,0.1446949,-0.17263341,0.033446506,-0.042189978,0.06522235,-0.15041487,-0.21117681,-0.02192907,0.23589937,0.060635906,0.13813871,-0.25797638,-0.046390556,0.049502358,-0.18947265,0.2518785,0.009342214,-0.11317161,-0.17391007,0.061578304,-0.04781,0.120489925,-0.045262795,0.14733721,-0.069999985,0.10774594,-0.01180017,0.18418501,-0.04956094,0.25362566,-0.057805724,0.081809975,0.1077566,0.10683146,0.24022599,-0.013438458,0.09269737,-0.11033941,-0.12563302,0.04891492,-0.0903306,-0.09640739,-0.10531235,0.17848901,-0.0328684,0.13777465,-0.05609853,-0.16247612,0.088002495,-0.046169393,0.16574809,-0.02425396,-0.04207294,-0.10550632,0.14439446,0.13177839,0.015582063,-0.060862053,0.027012374,0.10055596
gssa,-0.103332326,0.18864991,0.10254003,-0.019554809,0.06162934,-0.04266587,-0.0652375,0.15073903,-0.061504085,-0.02245997,-0.17342742,-0.1931194,-0.17997019,0.19887714,0.007380759,-0.083715886,-0.15572764,-0.071293384,-0.07957595,-0.20541756,0.099459976,0.055675782,0.17329913,-0.15547024,0.046298996,0.058808703,-0.14641057,-0.122744806,-0.13891557,-0.042071007,0.3744932,-0.091073655,-0.019350797,0.0837048,0.038292322,0.075705834,-0.0282922,-0.21517721,-0.15219668,-0.26221046,0.14963806,-0.1391436,-0.04809081,-0.07687427,0.098626986,-0.0541986,-0.26339018,0.033627547,0.2083733,0.078816466,0.20813447,-0.3790693,-0.12430448,0.071146764,-0.09731879,0.28906652,0.0042816564,-0.0994094,-0.27512124,0.095320165,-0.035184313,0.05593894,-0.10618635,0.08937272,-0.01110488,0.016820543,-0.14042129,0.113062106,-0.053904895,0.16689743,-0.08958986,0.028340066,0.19368719,-0.023329332,0.13668256,-0.00016914312,0.11464361,-0.15944026,-0.08906926,0.004789066,-0.080224596,-0.13843311,-0.055310015,0.26658824,0.035100866,0.024606433,-0.02869178,-0.08054828,0.12953834,0.09350727,0.15423703,0.053465042,0.014527049,-0.12531711,0.15906729,0.20186941,0.033522088,-0.028451297,0.018943645,0.05277444
